987 0.034582 0.020895
988 0.032136 0.019408
989 0.029686 0.017919
990 0.027233 0.016430
991 0.024776 0.014940
992 0.022315 0.013450
993 0.019851 0.011958
994 0.017382 0.010466
995 0.014910 0.008973
996 0.012435 0.007479
997 0.009955 0.005985
998 0.007472 0.004490
999 0.004985 0.002994
1000 0.002494 0.001497
